term_str,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
are,0.40194798,0.0016025235,-0.13577352,0.002195314,-0.07248032,0.14008732,0.05850077,-0.014350013,-0.10443523,0.049433835,-0.15011558,-0.1437765,-0.029654691,0.24641933,-0.13406517,0.06378238,0.21589309,-0.13475832,-0.026856221,0.24654803,0.063462324,-0.21630274,0.0049774023,0.42749792,0.22300884,-0.06448138,0.06442957,-0.044355217,-0.30292273,-0.093762204,0.015399696,-0.2332855,-0.2397458,-0.09198747,0.0074497256,0.23937985,0.30747196,-0.17521223,0.20523693,0.07100366,0.1596888,0.010259729,0.3958118,-0.03660336,-0.15850484,0.29096514,-0.24285075,0.2984173,0.24122575,-0.023087906,0.09960398,-0.22145718,0.0744122,0.28462988,0.09905643,-0.023536157,-0.14349474,0.038694143,-0.024000153,0.027471876,0.15505302,0.013890534,-0.46731243,-0.071470104,0.21055432,-0.035913445,0.037148673,-0.08753511,-0.035473507,0.048097834,0.009942231,-0.06345737,-0.1463578,-0.21874814,0.090323016,0.105795406,-0.0761567,0.047054343,-0.17424731,-0.15117694,-0.03806688,-0.071849614,-0.2614362,0.17882445,-0.23559244,0.013385379,-0.34432632,-0.26005015,-0.15554588,0.057744212,0.037435934,0.036486004,0.20330107,0.025070459,0.15622665,0.05612346,0.23920427,-0.091842264,-0.20909187,-0.25985375
re,0.45797262,-0.15701954,-0.09448988,-0.12723283,-0.082236506,0.17322706,0.048791803,0.037928093,-0.22702593,-0.068316475,-0.06569612,0.015519095,0.006578519,0.3046556,-0.22590531,-0.12555599,0.43913087,-0.11538992,-0.1616085,0.1989351,0.29170963,-0.19596756,0.04125289,0.36801434,0.24688102,-0.12009193,-0.012728105,-0.0036984228,-0.35238728,0.03173752,0.106222026,-0.24714747,-0.16515136,-0.19212277,-0.1894695,0.2675405,0.2663597,-0.2701999,0.196488,0.11055679,0.11703921,0.04336178,0.36649415,-0.058722977,-0.05063163,0.2517558,-0.24545252,0.41298175,0.2953914,-0.053643767,-0.0905261,-0.2652539,0.12806803,0.2191788,0.18090786,0.025956977,-0.2528874,0.011834189,0.04887535,0.026121346,-0.006379243,-0.021225179,-0.3752873,-0.1458872,0.25698712,0.06440962,-0.032648195,-0.11772128,0.061840408,0.23898454,-0.18358591,0.0761285,0.020137753,-0.18628024,-0.14876255,0.11792944,-0.12817764,-0.11374103,-0.1348969,-0.15959932,-0.11003887,-0.14176524,-0.24327375,0.29815874,-0.16785116,0.03325069,-0.2651128,-0.306005,-0.17903079,0.13118216,-0.013390158,0.032285307,0.047431044,-0.081254706,0.28467697,0.017673932,0.10120937,-0.13634951,-0.095127314,-0.31111637
ll,0.07537116,-0.07183795,-0.131711,0.12038584,-0.17943451,0.11272885,-0.102167875,0.03676992,-0.29901472,-0.06971317,-0.15061624,0.12733169,0.12913826,0.26603723,-0.38108903,-0.18519226,0.23874716,-0.018504124,-0.42794722,0.11250281,0.1292965,-0.2523305,-0.086343,0.13413645,0.1825298,0.018328633,-0.085362904,0.2332112,-0.27210933,-0.1558524,-0.12990445,-0.041709416,-0.0637247,-0.17512925,-0.116179496,0.19950072,0.048825633,-0.18283506,0.0073305927,0.22345726,-0.006620317,-0.1432402,0.26175278,0.0076192752,-0.028066171,0.1204143,0.090219125,0.1428411,0.0364017,0.10718906,-0.26765245,-0.4863353,-0.013941262,0.078758165,0.029307624,0.008011661,-0.16593441,0.03946352,-0.2389937,0.016061716,-0.25271896,-0.018424584,-0.4396329,-0.15510078,-0.12693128,0.027416784,0.012846214,-0.14819919,-0.21977256,0.24752434,-0.07348497,-0.14801112,-0.13687332,-0.009139676,-0.22448689,-0.1599509,-0.14931233,-0.009136574,-0.106116086,-0.35963577,-0.021363618,-0.026624905,-0.019738382,0.25052258,-0.10152479,0.16850664,-0.00090151274,-0.10002699,0.029496841,0.04336497,-0.19577348,0.17513263,0.04751314,-0.12709619,0.11320031,0.17213348,-0.004345222,-0.08643823,-0.012913296,-0.10197719
your,-0.106678665,0.0070650144,0.0069987224,0.081288,-0.09437724,-0.0036577736,-0.08501076,0.049772255,-0.16143052,0.08257257,-0.17531933,-0.07663683,0.21417402,0.20725408,-0.15582412,-0.108275056,0.07483769,-0.19838895,-0.16115125,-0.0024607491,0.06730296,-0.046579555,-0.17971924,0.19747476,0.28742206,0.033931743,-0.2163906,-0.012339461,-0.12773107,-0.038644105,-0.18499617,-0.17811543,-0.18208793,0.0397756,0.011952495,0.11700195,0.09218823,-0.15897246,-0.012574283,0.016773727,0.0049066767,-0.07639709,0.18458584,0.031112324,0.008877976,0.1421447,0.07659068,0.11378582,0.14510176,0.004231593,-0.050807737,-0.31684107,-0.040715165,0.0019082195,0.017770557,-0.11031855,-0.10758029,-0.054537922,-0.11454973,0.15925236,-0.042453416,-0.11582547,-0.38770205,-0.051258482,0.094742246,0.050105706,-0.0068914574,-0.14448138,-0.15789567,-0.008229804,-0.054728266,-0.19934624,-0.334316,-0.02126098,-0.02514291,-0.098870754,0.044337116,-0.07902817,-0.094525605,-0.29410592,-0.056267593,-0.12778799,-0.035800558,0.12319777,-0.23905124,0.17153786,-0.10692472,-0.26649472,-0.094063565,0.062815964,-0.06698182,0.14892805,0.13200822,-0.12642059,-0.012648471,0.020874362,0.07598553,0.060657248,-0.09650772,-0.12687227
my,-0.277268,0.13329355,0.07345783,0.138973,-0.14966853,0.06437004,-0.12866725,0.11762294,-0.031641472,0.21733569,-0.10029432,0.017631259,0.14671077,0.032571565,-0.15676469,-0.02331039,0.17507648,-0.2000198,-0.09523221,0.05888634,0.065275244,0.06616304,-0.3390305,0.18825224,0.34086177,-0.044821944,-0.12736963,0.05592293,-0.0032387103,-0.21563458,-0.15886237,-0.25245503,-0.039664134,0.050956536,-0.04441705,0.16329873,0.18831432,-0.1223431,0.08908168,-0.0013970769,-0.17652892,0.030913752,0.02590948,0.051786948,-0.06697119,0.10300408,0.17323151,0.011209174,0.16644475,-0.03662799,0.079595305,-0.23789863,-0.15555875,-0.11456337,0.011169108,-0.07296289,0.029553728,-0.042926088,-0.006776533,0.11972145,-0.07703247,-0.19730376,-0.4015596,0.03151549,0.0053665177,0.15337475,-0.11978732,0.09030409,-0.23773305,-0.015849758,0.11101965,-0.18497072,-0.30584192,-0.086550504,0.0017778253,-0.122646965,0.09100433,-0.04590506,-0.13907492,-0.34262526,-0.27458623,-0.08290381,-0.047855984,0.0018536788,-0.35006353,0.015155233,-0.08603956,-0.26311463,-0.12997201,-0.0039633336,-0.21156389,0.09345184,0.15328649,-0.15726404,-0.028220087,-0.04994175,0.022814147,0.08180906,-0.18561998,-0.13542858
have,0.07040697,-0.079229295,0.06660125,0.042663228,-0.112687595,0.1372714,-0.004258065,0.09180017,-0.37420276,0.052888688,-0.16465561,0.07981099,0.24428624,0.32152405,-0.2963007,-0.09291455,0.1556971,-0.21110828,-0.4044225,0.23092343,0.062806435,-0.22279447,0.105815955,0.09848882,0.12594616,-0.0147212325,-0.10721137,0.09949605,-0.1563336,-0.2155263,0.0053703585,-0.060493745,-0.0277051,-0.0019336271,0.00940786,0.21300349,-0.019428505,-0.20941746,-0.021221261,0.119327225,0.011934016,-0.056941997,0.24229042,0.015052523,0.025038654,0.13174275,0.09605458,0.06958577,0.055548944,0.041112695,-0.071092844,-0.44117808,-0.021937292,0.0894464,0.21240214,-0.124727584,-0.094084345,0.04060731,-0.14989449,0.08940885,-0.07328767,-0.14119524,-0.39891237,-0.028609252,0.012854584,0.15713224,0.053261515,-0.05595641,-0.018877696,-0.015803773,-0.016670903,-0.14321215,-0.11632169,-0.09142746,-0.0002288198,-0.15578611,0.0970455,0.11133319,-0.06384238,-0.16870542,0.0385893,-0.024293272,-0.080650836,0.16932233,-0.29669055,0.035480246,-0.14377435,-0.30597043,-0.10054087,0.07649277,-0.25891852,0.03326213,-0.014932348,-0.2076029,0.07074681,0.019661915,-0.00047514655,-0.037030105,0.03148489,-0.09426791
m,0.11059504,-0.041472778,0.02918101,0.15903814,0.009872618,-0.13761556,-0.08726247,-0.1004348,-0.056173585,0.34389085,-0.11266509,0.2762068,-0.050391056,0.20359841,-0.3272108,-0.24294405,0.43159565,-0.21157292,-0.1969555,0.18633018,0.1780815,0.15305544,-0.3172141,0.1840303,0.57084525,-0.21196574,-0.017260186,-0.012139185,-0.19792783,-0.31572574,-0.16899121,-0.18838258,-0.0667458,-0.058430634,-0.07147272,0.14419451,0.06984972,-0.12628146,0.02254149,0.28436187,-0.24134405,-0.07500659,0.035439868,0.1597805,-0.067537285,0.0012597699,0.26430956,0.17341502,0.27274442,-0.19647244,-0.034351487,-0.13155507,0.19445647,-0.2453376,-0.03800907,-0.0429616,-0.24684556,-0.35806647,0.21636306,0.16740926,0.0037598233,0.009094129,-0.679161,-0.09507403,-0.12780492,0.2435809,-0.13733055,0.10580902,-0.15761748,0.32962522,-0.011228622,-0.019839665,-0.21237457,-0.12085465,0.06478898,0.11485393,-0.07884014,-0.023266846,-0.06417399,-0.5945632,-0.39229935,-0.3914786,0.03429212,0.20746066,-0.1689079,0.12017816,0.08310701,-0.35625204,-0.07912045,0.0036102138,-0.14347441,0.23586036,0.29480413,-0.3299445,-0.00085601566,0.04560748,-0.12779924,-0.07034325,-0.2102102,-0.37151632
there,0.11829876,0.06813727,-0.08579488,0.031476494,-0.3481137,0.13894282,-0.077636234,0.2439294,-0.07574017,0.098653,-0.11204498,-0.06414537,0.09483146,0.051606394,-0.047821727,-0.17612185,0.1324969,-0.10543387,-0.052400645,-0.026671851,0.13319248,-0.07066038,-0.091497436,0.28745478,0.22875577,-0.021236345,-0.074273095,-0.021959297,-0.13586265,0.058441505,0.064105116,-0.42020798,-0.104528025,-0.06818054,-0.041205883,0.05427067,0.09467527,-0.17591958,0.2663084,0.07480699,0.03019214,-0.07810927,0.19353177,-0.15187798,-0.046170067,0.08122164,-0.14494476,0.1485445,0.24913755,0.025024226,-0.037273686,-0.32690206,-0.05926643,0.07852193,0.21230035,0.030689374,0.016462356,-0.05753324,-0.00032376838,0.2620712,-0.05533863,-0.08329196,-0.25557137,-0.15015656,0.260954,-0.03655571,-0.053710755,-0.03229045,-0.0037372054,-0.1180155,0.1041436,-0.18554771,-0.17881607,-0.20732501,0.10696735,-0.08982217,0.027160194,-0.17590763,-0.3141583,-0.2309761,-0.10809128,0.08659371,-0.14639685,0.09971679,-0.14998633,-0.041188467,-0.26458523,-0.3283046,-0.11309063,0.17447338,0.049840484,0.12727301,0.12708291,0.041685313,0.0037492686,-0.09203185,0.24491131,-0.07549347,-0.16588406,-0.06896973
on,0.15576749,0.11503675,-0.021471635,-0.022542415,-0.4618164,0.1477214,-0.121210575,0.15774971,-0.16924031,-0.1156052,-0.16842067,-0.056790195,0.023307536,0.15074128,-0.21696708,-0.17248611,0.21088971,-0.112512484,-0.0876601,0.08160931,0.11575083,-0.09110954,-0.09638404,0.3339703,0.18816295,0.12187318,-0.22994865,0.022643,-0.2677624,-0.09346118,-0.14506365,-0.08103621,-0.21841474,-0.046107855,-0.03120032,0.06007533,0.2659638,-0.16168009,0.018469866,0.21787822,0.040013853,-0.08276571,0.34292245,-0.07047836,-0.03257122,0.1567729,0.014297146,0.1560093,-0.019546673,0.062407855,-0.17811988,-0.2597136,-0.19080837,0.04643111,0.088688485,-0.05010774,-0.098221056,0.09387816,-0.16617733,0.26868305,0.07210602,0.116419606,-0.30919477,0.103738815,0.02095469,0.013936435,-0.09109739,-0.15088052,-0.23345244,0.05985934,-0.1009503,-0.030873947,-0.03925506,-0.039148446,-0.017456941,-0.18671854,-0.08553535,-0.06133656,-0.051402584,-0.3937394,-0.096218824,0.13930188,-0.036389817,0.12833108,-0.15923917,-0.041741166,-0.07739337,-0.25696194,-0.09345749,0.020883778,-0.12902454,0.27169958,0.19013283,-0.014963687,-0.031954743,0.018645352,-0.02634831,0.07446903,0.04032871,-0.17119505
all,0.095863886,0.12752491,0.0164139,0.08506263,-0.2735311,0.29869685,-0.024848279,0.31565297,-0.24569458,-0.086921126,-0.13498187,-0.04630949,0.0077755987,0.11970977,-0.16564804,-0.088801995,0.21438023,-0.108367376,-0.07287699,0.15802056,0.1530478,-0.17134444,-0.0973551,0.28464887,0.20220514,-0.10019209,-0.002496921,0.001165877,-0.24093522,0.040309258,-0.018177751,-0.22684318,-0.19710863,-0.057120834,-0.059250336,0.09223686,0.25142133,-0.14442846,0.19449794,-0.014843954,0.11574088,0.060099617,0.2891626,-0.1161023,0.050620943,0.040397864,-0.023380907,0.18774673,0.19149138,-0.010090389,-0.12623475,-0.34584838,-0.055226713,0.09769594,0.1111344,-0.0067326482,-0.17420389,0.12570329,-0.0853223,0.09051907,0.051534783,-0.088075325,-0.19975875,-0.09065576,0.1984659,0.066909075,-0.09309644,-0.2087311,-0.0763465,-0.036366306,-0.064998046,-0.13029958,-0.12762709,-0.0826966,-0.1053232,-0.075542524,0.0058701867,-0.007958177,-0.23111726,-0.26454282,-0.0990012,0.092339076,-0.073050536,0.17260288,-0.18083443,0.057408467,-0.26805577,-0.2097621,-0.07016568,0.09179093,-0.05845262,0.08600572,0.027540531,0.031365756,0.20940967,0.023393104,0.08438331,-0.07802369,-0.06702014,-0.11671479
was,-0.30005604,0.29951793,0.10190206,0.3175755,-0.05635993,0.17550093,-0.033324607,0.05485366,-0.0635903,0.4358926,-0.090148956,0.082737796,-0.051168673,-0.062070336,-0.08561827,-0.034049105,0.1323297,-0.21027923,-0.09141119,0.27055252,-0.008003056,-0.15598631,-0.2774227,0.16521595,0.36488324,-0.09871948,0.0100157345,0.0095493775,-0.012147839,-0.2575417,-0.0125205545,-0.16560903,0.026144857,0.04878332,-0.13101202,0.31533197,0.34599853,-0.17812742,0.07247316,0.02841768,-0.06257001,0.061953932,0.096613325,0.09318841,-0.0120771965,0.011766135,0.16319829,-0.015857842,0.14510188,-0.009042516,0.12636358,-0.40160152,-0.058922138,0.011546744,0.08865615,0.012070861,0.016016325,0.042059787,-0.060255118,0.04281677,-0.053521812,-0.13932079,-0.3009064,-0.029527593,-0.039423846,0.1198952,-0.10862883,0.19167674,-0.30707094,-0.022962214,0.114425406,-0.25697544,-0.2874806,-0.1555931,0.06998507,-0.011244084,0.11389337,0.23620509,-0.13945974,-0.24996394,-0.25346684,0.12745447,0.00092104974,-0.096631646,-0.42328247,-0.1402876,-0.27472353,-0.20852293,-0.18602242,-0.13127293,-0.26118904,-0.03817902,0.06517885,-0.048788097,0.03704641,0.04514048,0.010079966,-0.07122759,-0.30349943,-0.12318702
so,0.045258332,0.07232076,0.0110775465,0.08454512,-0.12952241,0.17971876,0.0121875,0.16414118,-0.112778805,0.110385254,-0.09712266,0.08536369,0.055580296,0.16561595,-0.15252474,-0.19918372,0.13008243,-0.2067295,-0.23211236,0.10720223,0.15774041,-0.06959781,-0.13874216,0.23524727,0.26371884,-0.12478846,0.005369999,0.0889359,-0.13680048,-0.021361893,0.035758182,-0.23602882,-0.05937933,0.008531485,-0.069086745,0.21413738,0.06365349,-0.13147855,0.099872276,-0.07043156,0.00020008371,-0.053612042,0.13615166,0.0310806,0.054316,0.107891776,0.0050423406,0.109946914,0.26744843,-0.091708034,0.029812846,-0.29761082,-0.011425794,-0.004345728,0.08416486,-0.054676667,-0.15592597,-0.095200524,-0.016982691,0.09949102,-0.1870142,-0.2008363,-0.26043203,-0.1548186,0.089358814,0.081540704,-0.06749399,-0.11491026,0.012187324,-0.07295886,-0.050003797,-0.17987604,-0.27152026,-0.11616857,0.026835524,0.009742599,0.10621884,-0.05399756,-0.23228626,-0.19141348,-0.13477868,-0.037073635,-0.12351445,0.08108165,-0.24259706,0.12363734,-0.29577595,-0.32445246,-0.12917611,0.09448975,-0.12665176,0.025864968,0.069241956,-0.124097176,0.10092663,-0.06536295,0.13361791,-0.062958546,-0.11110119,-0.12340714
they,0.29243878,0.11763101,0.15992433,-0.15617527,-0.30163306,0.42363825,0.15297781,0.36732513,-0.18661316,-0.15016276,-0.0013307766,-0.075888515,-0.010520963,0.29204848,-0.11536933,-0.14748196,-0.0070995116,-0.31648213,-0.09165728,0.042544067,0.24526481,-0.17251687,0.0026921055,0.4768989,0.16700733,0.061668172,-0.120031215,0.13224736,-0.25943413,0.031104421,0.018004898,-0.23187967,-0.2667929,-0.02241516,0.08408807,0.079792924,0.15406631,-0.024943352,0.08638348,-0.26855007,0.14136133,-0.062797,0.3192137,-0.020529088,0.072882846,0.43673763,-0.07298368,0.03998678,0.121222526,0.01834698,-0.07791815,-0.22227272,-0.15408115,0.13487554,0.013948045,-0.21964417,-0.37626675,0.021953104,0.0059701763,0.15564185,-0.045514934,-0.06085967,-0.24710153,0.074635915,0.195626,0.008943894,-0.11113866,-0.11413181,-0.16570482,-0.05176196,-0.2444938,-0.12181795,-0.0988198,-0.11701053,0.005701149,0.038052283,-0.040510844,-0.18867972,-0.095500626,-0.13758688,-0.08762529,0.14645699,-0.15812427,0.2255449,-0.16245596,0.01803407,-0.4507694,-0.3863341,-0.1847584,0.07632326,-0.09154193,0.18725757,0.15595174,-0.011971497,0.1440036,-0.1104495,0.08539098,-0.013509649,-0.023268439,-0.13605481
go,-0.11416393,-0.015375808,-0.16113381,0.08277495,-0.3591614,-0.1324171,-0.3103393,-0.014164982,-0.44144607,0.013296038,-0.23132081,0.0018789679,0.3127652,0.33418593,-0.21313934,-0.12399629,0.19748488,-0.12841627,-0.31887,-0.11306246,-0.03209995,-0.16601649,0.07274178,0.1793722,0.15613346,0.05086409,-0.47588646,-0.17511705,-0.11878872,0.14573166,-0.29842234,-0.115441516,-0.29068866,-0.05027882,0.09816022,0.019978471,0.05277722,-0.31745166,-0.0007088023,0.35908285,0.08653824,-0.30066472,0.18753828,-0.05520647,0.027310442,0.26297873,0.18171631,0.09189975,-0.142588,0.124506466,-0.34512955,-0.35586444,-0.09815698,0.09234925,0.17370023,0.03832808,-0.1619777,0.0012867369,-0.36869836,0.27992302,0.05732357,-0.028298043,-0.4025145,0.059833933,-0.0043487945,0.09348192,0.04019885,-0.45092338,-0.12723401,0.020752413,-0.058229346,-0.15460947,-0.2739856,0.05911941,-0.18073957,-0.26097992,-0.16477352,-0.1291419,0.09915799,-0.5597592,-0.04972777,0.11058703,0.054673538,0.28833148,-0.03608192,0.26986542,0.060522817,-0.22928053,-0.09130102,0.02887864,0.030425884,0.28600663,0.21860638,-0.16325253,-0.05510514,0.12848587,-0.038020857,0.12963466,0.06173101,-0.096773386
here,0.081641294,0.027040062,-0.10326393,0.0959947,-0.27934948,0.112737626,-0.10670177,0.15040824,-0.16098146,-0.012680986,-0.15165767,-0.04794113,0.14532027,0.20321153,-0.16329296,-0.11064977,0.18257102,-0.12811339,-0.1677043,-0.029839316,0.120299496,-0.036652505,-0.064233676,0.24576531,0.20510188,0.059853118,-0.1650182,0.026627725,-0.14902958,-0.09596805,-0.104785085,-0.1975731,-0.21093178,-0.0664632,-0.032371443,0.11802378,0.13193348,-0.19157557,0.108916245,0.15001668,0.05202237,-0.10664245,0.2471477,-0.100891545,-0.053289685,0.20085187,-0.028568331,0.13583706,0.11448014,0.090637654,-0.10975805,-0.34928313,-0.065445594,0.07868386,0.12061053,-0.0013102194,-0.032642774,0.01555711,-0.10044831,0.17518409,-0.07525206,-0.042732872,-0.2871673,-0.06267699,0.10930288,0.04134995,-0.047206912,-0.15400669,-0.13970102,0.055547483,-0.028035922,-0.11904506,-0.15243097,-0.05300704,-0.018609105,-0.19304305,-0.04448542,-0.114680514,-0.12673068,-0.28765902,-0.057494465,0.0195694,-0.09222317,0.11197722,-0.18873186,-0.0068453713,-0.15425219,-0.19440873,-0.08150351,0.11402824,-0.080465645,0.18332812,0.13986619,-7.687531e-05,0.021643206,-0.0094951205,0.07505802,-0.010922623,-0.046208043,-0.15011479
but,-0.07319467,0.13079637,0.009097421,0.16826646,-0.09663225,0.15274487,0.011531975,0.109275326,-0.1833335,0.17506473,-0.13666493,0.053717397,0.07518787,0.13133222,-0.118613176,-0.17358455,0.0564876,-0.18760411,-0.23946112,0.21802148,0.07910208,-0.12570268,-0.11001681,0.12462374,0.24854158,-0.117562965,0.019229064,0.019743014,-0.075136684,-0.16695572,-0.0022205925,-0.15843432,-0.10522348,0.07665561,-0.07756905,0.2079453,0.015460598,-0.1585092,0.037130684,0.067279816,0.013854645,-0.032573473,0.12161383,0.051416222,0.0003189632,0.030226503,0.10232232,0.059045814,0.22503205,-0.06717397,-0.03316214,-0.34424582,0.02347372,-0.0016542189,0.12748174,-0.07907533,-0.11452385,-0.06695457,-0.09471695,0.06505654,-0.11658413,-0.27119038,-0.32297477,-0.06686079,0.066553876,0.09533242,-0.046653148,-0.012201174,-0.009425448,-0.07518451,0.027311448,-0.23255523,-0.27530888,-0.10923672,0.06829559,-0.036989827,0.13146637,0.14893495,-0.19844711,-0.26387176,-0.096275255,0.03407496,-0.05407128,0.058744505,-0.28547278,0.06578979,-0.26605335,-0.29885036,-0.10220517,0.058042265,-0.14285049,0.035311315,0.12846479,-0.07331278,0.023699457,0.027818894,0.10275711,-0.07372373,-0.17962083,-0.09399469
she,-0.40757352,0.19612059,-0.06637215,0.2491572,-0.018237114,0.082459256,-0.10359305,0.0657535,-0.06568442,0.34041914,-0.0785393,0.005427094,0.12169314,-0.058958117,0.108331084,-0.14956899,0.009716604,-0.13920845,-0.15281953,-0.05522251,0.050585985,-0.024610164,-0.29855588,0.20776898,0.42141044,-0.05641473,-0.048569452,-0.060903504,0.072585344,0.028407965,-0.15206267,-0.19148335,-0.13885912,0.085791156,0.04286091,0.28738004,0.17140026,-0.35691565,0.021311091,0.029500568,0.06262956,0.05700578,0.13998383,-0.06400631,0.08069863,0.076957636,0.099799134,-0.05717044,0.27506128,0.04170043,-0.04885105,-0.3666702,-0.103034385,0.020983882,0.16539569,0.0996724,0.072459444,0.07209179,-0.23024496,0.2355853,-0.18980768,-0.28088585,-0.16950394,-0.03800842,0.072392516,0.016135415,-0.067723915,-0.1086285,-0.1737553,-0.090721816,0.03809108,-0.37207046,-0.3784065,-0.13764288,-0.000882098,-0.21777135,0.031634342,-0.040227022,-0.18796375,-0.24734512,-0.2876393,0.031656075,-0.11583868,-0.13675156,-0.3025964,0.020876847,-0.2785975,-0.20927724,-0.15443511,-0.023848088,0.062182438,0.15593198,0.09448425,0.06998098,-0.08864489,-0.039898515,0.19933523,-0.077601135,-0.18788645,-0.022085097
not,0.057496924,0.13828266,0.018139979,0.13611786,-0.20808256,0.089582086,0.0017020876,0.114881426,-0.16831698,0.056072634,-0.17801815,0.14453891,0.052938856,0.22720784,-0.10883842,-0.27055043,0.090232685,-0.20839287,-0.19355299,0.110089935,0.08474163,-0.061960146,-0.0931278,0.28787312,0.2535808,-0.15483736,-0.10951213,0.0322622,-0.22613075,-0.08375528,-0.022298818,-0.14831017,-0.10820739,0.020566493,0.02110383,0.1637987,0.017737068,-0.10162105,0.081267655,0.07157264,-0.015675345,-0.048973195,0.23766793,0.04168138,-0.000977083,0.07267827,0.075045474,0.17924993,0.15395299,-0.04706626,-0.062062737,-0.29246467,0.0048448453,-0.03631529,0.050669033,-0.11106487,-0.16195391,-0.096762165,-0.046550512,0.13149449,-0.05568306,-0.09109818,-0.30420846,-0.072849415,-0.0037775575,0.029815067,0.03150814,-0.08146687,-0.09822008,-0.009889045,-0.011257954,-0.19698551,-0.30790883,-0.15525344,0.06703409,0.017070172,-0.03755734,-0.006747504,-0.14044124,-0.28814936,-0.15195219,-0.008413679,-0.10091634,0.105784394,-0.13060008,0.14539553,-0.2569153,-0.33201262,0.024494698,-0.0100374445,-0.1329913,0.11843203,0.11708705,-0.07313477,0.04098253,-0.007808697,0.08730233,-0.04751769,-0.116020806,-0.11528348
